sales_id,date_id,product_id,distributor_id,region_id,promotion_id,segment_id,warehouse_id,quantity,revenue
11576,20250115,102,203,304,403,501,602,150,369750.0
11577,20250515,111,204,305,402,503,601,33,252450.0
11578,20260612,115,201,301,401,502,603,43,258000.0
11579,20250914,102,203,301,404,503,601,313,862315.0
11580,20250917,103,203,301,403,501,603,261,732105.0
11581,20250713,101,201,301,404,502,601,223,656735.0
11582,20250409,116,204,301,401,503,601,304,3800000.0
11583,20250426,114,201,301,404,503,602,370,1581750.0
11584,20260127,112,201,305,402,501,601,115,879750.0
11585,20251020,109,203,305,404,502,601,167,1824475.0
11586,20250323,103,201,301,402,502,601,238,706860.0
11587,20250526,110,203,302,404,503,603,448,4681600.0
11588,20260323,103,203,301,404,501,603,62,194370.0
11589,20260210,101,202,301,401,503,601,207,641700.0
11590,20250710,103,203,305,401,503,601,160,528000.0
11591,20260209,107,203,301,403,503,602,10,42500.0
11592,20250203,104,203,301,402,501,603,168,468720.0
11593,20250505,101,201,305,404,502,601,316,930620.0
11594,20251130,118,203,305,401,503,601,76,228000.0
11595,20260313,113,203,303,402,503,603,28,138600.0
11596,20250318,101,201,302,401,502,603,42,130200.0
11597,20251221,101,202,301,401,501,602,173,536300.0
11598,20250520,103,203,301,404,502,603,170,532950.0
11599,20260525,110,202,303,401,502,603,32,352000.0
11600,20260428,101,201,302,401,501,601,159,492900.0
11601,20250107,103,202,305,403,503,601,98,274890.0
11602,20250416,110,202,302,402,503,601,280,2772000.0
11603,20251002,109,204,301,402,503,603,272,2815200.0
11604,20250825,108,203,301,404,503,603,207,2261475.0
11605,20260324,107,203,301,402,503,601,294,1323000.0
11606,20251020,106,202,301,402,502,601,65,292500.0
11607,20251229,102,203,304,401,501,603,167,484300.0
11608,20250106,108,201,301,404,503,603,203,2217775.0
11609,20250605,106,201,303,401,501,603,124,620000.0
11610,20251105,107,203,301,404,503,601,355,1686250.0
11611,20250503,108,202,301,401,502,601,225,2587500.0
11612,20250803,105,201,301,401,501,601,84,420000.0
11613,20250719,103,201,301,404,501,602,365,1144275.0
11614,20251216,103,201,301,404,503,601,440,1379400.0
11615,20250926,116,201,302,402,502,603,235,2643750.0
11616,20251231,117,203,302,401,501,602,160,640000.0
11617,20250725,105,201,305,404,501,601,150,712500.0
11618,20250602,103,202,305,404,503,602,56,175560.0
11619,20250801,103,202,303,401,501,601,160,528000.0
11620,20250214,111,203,301,404,503,601,326,2632450.0
11621,20250908,104,201,305,401,501,602,10,31000.0
11622,20260205,103,203,305,404,503,601,186,583110.0
11623,20250617,105,203,303,402,502,601,74,333000.0
11624,20260409,106,203,302,404,503,601,288,1368000.0
11625,20250406,104,201,302,404,501,603,168,494760.0
11626,20250124,103,203,305,402,503,601,203,602910.0
11627,20250921,104,203,301,404,503,601,234,689130.0
11628,20251017,103,203,302,402,501,602,241,715770.0
11629,20250902,112,201,302,403,503,603,96,693600.0
11630,20260128,109,201,301,401,503,603,111,1276500.0
11631,20250907,109,203,304,404,502,603,28,305900.0
11632,20251009,103,201,301,404,502,601,306,959310.0
11633,20250228,115,203,302,404,501,601,203,1157100.0
11634,20260210,103,204,301,402,501,601,30,89100.0
11635,20250314,106,203,301,402,501,603,193,868500.0
11636,20251207,114,201,304,404,501,601,489,2090475.0
11637,20250118,115,201,301,404,501,603,237,1350900.0
11638,20250827,112,203,303,403,503,601,93,671925.0
11639,20250724,120,201,302,403,501,603,182,386750.0
11640,20250323,107,203,304,401,503,601,307,1535000.0
11641,20250711,108,203,301,401,502,603,176,2024000.0
11642,20250626,116,201,302,404,501,603,390,4631250.0
11643,20250428,105,201,305,401,501,601,169,845000.0
11644,20250805,109,201,305,401,501,601,107,1230500.0
11645,20260606,110,203,301,404,501,601,213,2225850.0
11646,20251114,116,201,302,402,502,601,309,3476250.0
11647,20250802,104,201,301,401,503,603,109,337900.0
11648,20250629,109,202,305,401,501,602,105,1207500.0
11649,20251010,107,201,304,401,502,601,199,995000.0
11650,20260407,109,202,302,402,501,601,204,2111400.0
11651,20251209,110,202,301,404,502,602,324,3385800.0
11652,20260510,107,203,305,402,502,603,283,1273500.0
11653,20250403,101,204,301,401,502,601,278,861800.0
11654,20260221,102,201,304,401,502,602,123,356700.0
11655,20250925,108,203,301,402,501,601,265,2742750.0
11656,20250821,102,203,303,404,503,603,197,542735.0
11657,20251128,120,201,301,401,503,603,160,400000.0
11658,20260524,112,201,303,404,502,601,329,2656675.0
11659,20250301,109,203,303,403,503,601,380,3714500.0
11660,20250614,101,202,303,404,502,601,175,515375.0
11661,20250419,101,201,303,403,501,601,272,716720.0
11662,20260604,112,204,305,404,503,602,281,2269075.0
11663,20260605,116,201,304,401,502,601,74,925000.0
11664,20260619,106,201,303,402,503,601,111,499500.0
11665,20260117,104,201,301,404,503,603,505,1487225.0
11666,20260330,108,201,303,401,503,603,60,690000.0
11667,20260605,103,201,303,404,501,601,222,695970.0
11668,20250902,103,201,305,404,503,603,195,611325.0
11669,20250329,116,202,301,401,501,601,102,1275000.0
11670,20250722,115,201,305,401,501,603,93,558000.0
11671,20260302,106,201,305,401,501,602,171,855000.0
11672,20260427,104,201,301,403,501,603,186,490110.0
11673,20250505,113,204,301,402,501,603,79,391050.0
11674,20251023,101,203,302,403,503,601,128,337280.0
11675,20250117,102,203,301,404,501,601,162,446310.0
11676,20250526,104,201,301,404,501,603,142,418190.0
11677,20260413,120,201,303,401,501,603,216,540000.0
11678,20260326,109,203,301,401,503,601,123,1414500.0
11679,20260103,104,201,305,401,501,601,202,626200.0
11680,20260204,105,203,301,401,503,603,276,1380000.0
11681,20251214,103,201,303,401,501,603,47,155100.0
11682,20251222,107,201,304,404,502,602,419,1990250.0
11683,20251112,118,204,302,401,503,603,129,387000.0
11684,20260228,108,202,301,401,503,603,127,1460500.0
11685,20250617,115,202,302,402,501,601,152,820800.0
11686,20250430,104,201,303,401,503,601,207,641700.0
11687,20250724,110,203,302,401,502,601,10,110000.0
11688,20250802,107,201,303,404,503,603,235,1116250.0
11689,20250922,103,203,304,404,501,603,133,416955.0
11690,20251220,112,201,302,401,502,601,153,1300500.0
11691,20250804,115,202,302,404,501,603,157,894900.0
11692,20250306,115,201,303,404,502,603,312,1778400.0
11693,20250801,116,201,301,402,503,602,272,3060000.0
11694,20260501,103,201,301,404,503,601,255,799425.0
11695,20250209,110,203,302,404,501,601,270,2821500.0
11696,20260130,106,203,304,401,503,601,180,900000.0
11697,20251014,112,204,304,404,503,601,216,1744200.0
11698,20260414,105,201,303,402,503,603,77,346500.0
11699,20260403,117,204,304,403,501,602,392,1332800.0
11700,20260323,116,203,301,403,501,601,179,1901875.0
11701,20250804,102,203,303,404,503,603,232,639160.0
11702,20260127,102,201,301,403,501,601,179,441235.0
11703,20251211,107,203,301,401,503,601,236,1180000.0
11704,20250407,116,201,303,403,503,603,181,1923125.0
11705,20251024,104,201,305,401,503,601,178,551800.0
11706,20260306,109,201,303,403,502,602,187,1827925.0
11707,20250610,108,201,301,401,501,601,50,575000.0
11708,20250720,104,201,303,401,501,601,97,300700.0
11709,20250911,102,204,301,404,503,603,269,741095.0
11710,20260520,106,203,303,401,503,601,121,605000.0
11711,20260113,117,202,303,404,503,603,371,1409800.0
11712,20251227,108,201,303,401,503,602,52,598000.0
11713,20250730,110,201,303,401,503,603,57,627000.0
11714,20260205,103,201,305,403,501,601,455,1276275.0
11715,20260201,118,203,305,404,503,601,70,199500.0
11716,20260125,101,201,303,401,501,601,76,235600.0
11717,20250615,104,201,302,401,503,601,135,418500.0
11718,20251026,102,201,303,401,503,601,31,89900.0
11719,20260210,101,201,302,402,503,601,180,502200.0
11720,20251202,103,201,301,404,503,602,255,799425.0
11721,20260525,109,201,305,402,503,601,61,631350.0
11722,20250628,107,201,304,404,503,602,213,1011750.0
11723,20250322,105,204,301,402,501,601,216,972000.0
11724,20250723,101,203,305,404,503,601,174,512430.0
11725,20250704,120,202,305,402,502,603,213,479250.0
11726,20260223,104,204,305,401,501,601,295,914500.0
11727,20251221,110,202,301,403,501,601,169,1580150.0
11728,20250520,113,203,305,404,502,603,314,1640650.0
11729,20250421,102,201,301,401,502,603,119,345100.0
11730,20260523,115,204,303,404,503,603,362,2063400.0
11731,20251010,109,202,302,402,503,602,293,3032550.0
11732,20250923,115,203,303,401,503,603,121,726000.0
11733,20250715,101,203,302,404,501,603,227,668515.0
11734,20260422,115,203,305,401,503,601,139,834000.0
11735,20251209,116,202,304,401,501,603,85,1062500.0
11736,20250628,108,201,302,404,503,603,256,2796800.0
11737,20251026,113,202,305,404,503,603,445,2325125.0
11738,20260427,112,202,302,404,503,603,135,1090125.0
11739,20250306,101,202,304,401,503,601,113,350300.0
11740,20260510,108,203,305,404,503,603,275,3004375.0
11741,20250118,108,203,304,401,501,603,252,2898000.0
11742,20250926,102,201,303,403,503,603,40,98600.0
11743,20260110,103,201,301,401,501,601,51,168300.0
11744,20260602,113,201,301,402,503,601,289,1430550.0
11745,20250110,103,201,301,402,501,601,306,908820.0
11746,20251205,102,201,305,402,503,603,281,733410.0
11747,20250216,108,204,304,404,503,603,290,3168250.0
11748,20250406,101,201,305,402,501,603,154,429660.0
11749,20250218,110,202,301,402,503,603,10,99000.0
11750,20250720,110,201,302,401,503,601,155,1705000.0
11751,20251018,102,202,305,401,503,601,335,971500.0
11752,20260410,109,201,301,402,501,601,121,1252350.0
11753,20260515,109,201,301,403,501,603,352,3440800.0
11754,20250518,109,201,301,402,503,601,78,807300.0
11755,20260227,101,203,305,402,503,601,193,538470.0
11756,20250830,106,203,305,401,503,601,130,650000.0
11757,20250626,103,201,305,402,502,601,179,531630.0
11758,20260101,101,204,302,401,503,603,177,548700.0
11759,20250606,116,202,301,404,503,601,281,3336875.0
11760,20260330,108,203,301,404,501,601,265,2895125.0
11761,20260619,101,201,301,404,501,601,350,1030750.0
11762,20250707,112,201,301,404,502,603,50,403750.0
11763,20250118,116,201,303,401,502,603,93,1162500.0
11764,20260603,101,204,302,404,501,601,349,1027805.0
11765,20251119,116,204,301,404,501,601,216,2565000.0
11766,20260504,108,201,302,402,503,601,233,2411550.0
11767,20251031,110,203,303,403,501,602,201,1879350.0
11768,20260301,116,203,301,402,503,601,379,4263750.0
11769,20260319,109,203,302,401,503,603,172,1978000.0
11770,20250923,109,201,303,401,502,601,185,2127500.0
11771,20251227,106,201,302,404,501,601,310,1472500.0
11772,20260409,116,202,305,402,501,603,97,1091250.0
11773,20260206,103,201,301,404,503,603,256,802560.0
11774,20250812,107,203,301,404,503,603,286,1358500.0
11775,20250726,115,204,305,402,503,601,270,1458000.0
11776,20260317,102,201,304,404,503,602,436,1201180.0
11777,20250408,115,201,302,401,503,601,159,954000.0
11778,20260409,108,203,302,402,503,601,12,124200.0
11779,20251111,110,201,305,404,501,603,270,2821500.0
11780,20251128,103,201,302,404,503,602,325,1018875.0
11781,20250422,116,204,304,402,503,601,270,3037500.0
11782,20260124,103,202,302,404,502,603,367,1150545.0
11783,20260507,108,201,302,404,501,601,363,3965775.0
11784,20250324,106,201,305,401,503,601,109,545000.0
11785,20251022,107,201,304,402,503,603,328,1476000.0
11786,20250620,101,203,304,404,501,601,287,845215.0
11787,20250513,105,201,302,401,503,603,183,915000.0
11788,20250315,109,201,302,404,502,601,375,4096875.0
11789,20260330,107,201,303,402,502,601,163,733500.0
11790,20251203,116,201,302,404,501,601,280,3325000.0
11791,20250629,109,202,305,404,503,601,231,2523675.0
11792,20251012,109,201,302,404,502,601,234,2556450.0
11793,20251004,116,201,305,404,503,603,158,1876250.0
11794,20250220,107,201,305,402,501,601,247,1111500.0
11795,20251129,109,203,301,402,503,601,259,2680650.0
11796,20250521,109,203,303,401,502,603,286,3289000.0
11797,20250215,115,203,304,404,503,603,164,934800.0
11798,20250614,115,202,302,404,503,602,37,210900.0
11799,20250304,107,201,303,401,503,601,94,470000.0
11800,20260318,111,204,305,404,501,601,74,597550.0
11801,20251020,102,201,304,401,501,601,188,545200.0
11802,20250414,106,204,301,404,501,601,293,1391750.0
11803,20250613,103,201,303,404,501,603,294,921690.0
11804,20251220,108,203,302,404,502,601,183,1999275.0
11805,20260511,116,203,303,401,502,603,192,2400000.0
11806,20250116,119,202,302,404,503,603,235,558125.0
11807,20250701,110,201,302,404,501,601,110,1149500.0
11808,20250222,110,203,301,404,502,601,118,1233100.0
11809,20250121,104,201,305,401,503,601,122,378200.0
11810,20260131,101,203,301,403,502,601,186,490110.0
11811,20250609,104,201,301,403,501,601,286,753610.0
11812,20251218,101,201,303,401,501,601,141,437100.0
11813,20250101,103,203,305,402,502,601,189,561330.0
11814,20260515,102,204,301,404,501,603,328,903640.0
11815,20250731,112,202,304,404,503,602,133,1073975.0
11816,20251004,101,201,301,401,502,602,132,409200.0
11817,20260406,110,204,305,404,502,601,327,3417150.0
11818,20251107,103,201,302,401,503,601,11,36300.0
11819,20260507,109,201,304,402,503,603,10,103500.0
11820,20260405,106,202,304,404,501,601,213,1011750.0
11821,20250817,110,203,301,404,503,603,395,4127750.0
11822,20251220,110,203,302,401,501,601,230,2530000.0
11823,20260426,115,201,302,404,503,602,560,3192000.0
11824,20251226,109,201,303,404,503,601,205,2239625.0
11825,20260526,108,203,303,401,501,601,253,2909500.0
11826,20250308,104,203,305,404,503,603,235,692075.0
11827,20250124,108,203,301,404,501,603,242,2643850.0
11828,20260325,116,201,303,402,501,602,214,2407500.0
11829,20260321,110,203,304,404,501,601,239,2497550.0
11830,20250610,115,204,302,404,501,601,207,1179900.0
11831,20260208,113,201,303,403,501,603,216,1009800.0
11832,20250921,112,201,304,401,502,601,121,1028500.0
11833,20250609,101,202,301,404,503,601,226,665570.0
11834,20260509,116,202,301,402,501,601,167,1878750.0
11835,20260417,108,204,301,403,501,601,382,3734050.0
11836,20260102,105,201,303,402,502,602,26,117000.0
11837,20250513,110,201,303,401,501,602,143,1573000.0
11838,20260419,116,201,302,403,501,603,237,2518125.0
11839,20251012,115,203,305,401,503,602,170,1020000.0
11840,20251224,102,201,302,401,503,603,203,588700.0
11841,20250609,104,204,305,401,503,601,76,235600.0
11842,20251004,107,201,305,404,501,601,144,684000.0
11843,20250112,112,204,301,404,503,603,322,2600150.0
11844,20251212,112,201,302,402,502,603,95,726750.0
11845,20260218,108,201,301,401,501,601,240,2760000.0
11846,20251008,113,201,301,404,501,603,152,794200.0
11847,20251031,113,202,303,401,501,602,246,1353000.0
11848,20250307,102,201,304,404,501,601,62,170810.0
11849,20250421,104,201,305,404,501,602,313,921785.0
11850,20250309,101,201,301,401,503,603,164,508400.0
11851,20250829,101,202,303,404,501,601,120,353400.0
11852,20251009,115,202,302,404,502,603,252,1436400.0
11853,20260110,103,202,305,402,501,601,172,510840.0
11854,20250211,118,203,305,404,502,603,275,783750.0
11855,20250304,101,203,305,402,501,601,243,677970.0
11856,20251105,103,203,303,404,503,601,304,953040.0
11857,20250105,115,202,303,404,501,601,365,2080500.0
11858,20250605,113,201,302,404,503,601,306,1598850.0
11859,20250219,110,201,305,404,503,603,378,3950100.0
11860,20260130,109,201,304,402,502,603,314,3249900.0
11861,20260314,110,203,302,404,503,601,116,1212200.0
11862,20260420,119,201,301,402,503,601,260,585000.0
11863,20250217,105,201,303,401,502,601,162,810000.0
11864,20250512,115,201,301,404,503,603,225,1282500.0
11865,20250514,101,202,302,401,501,602,177,548700.0
11866,20251209,110,202,305,401,501,601,167,1837000.0
11867,20250207,101,201,301,404,501,601,205,603725.0
11868,20250211,103,202,301,402,503,603,321,953370.0
11869,20250407,103,202,303,403,502,603,145,406725.0
11870,20250911,119,203,301,404,501,603,241,572375.0
11871,20251031,104,203,303,402,502,603,94,262260.0
11872,20250821,111,204,304,403,503,603,330,2384250.0
11873,20260410,115,201,305,404,502,601,111,632700.0
11874,20250406,113,201,301,401,502,603,53,291500.0
11875,20250705,112,201,302,402,503,602,262,2004300.0
11876,20250121,109,201,301,402,501,601,167,1728450.0
11877,20250818,110,201,304,404,503,602,161,1682450.0
11878,20250512,115,201,303,404,503,603,180,1026000.0
11879,20250524,109,204,305,402,503,602,192,1987200.0
11880,20260508,108,201,303,402,502,601,63,652050.0
11881,20250525,109,201,305,401,501,601,180,2070000.0
11882,20260531,110,203,302,404,503,603,242,2528900.0
11883,20250712,112,203,301,404,503,601,277,2236775.0
11884,20260314,103,203,302,402,503,601,180,534600.0
11885,20250701,111,203,305,401,501,603,88,748000.0
11886,20260402,111,201,304,404,502,601,342,2761650.0
11887,20260510,110,201,305,404,503,603,100,1045000.0
11888,20250123,108,201,301,404,503,603,163,1780775.0
11889,20250108,104,203,301,404,503,603,242,712690.0
11890,20251105,115,202,301,404,503,602,162,923400.0
11891,20250720,108,201,301,401,502,603,152,1748000.0
11892,20251005,104,203,303,402,503,601,210,585900.0
11893,20260326,104,201,302,404,503,601,276,812820.0
11894,20250117,116,204,305,403,501,603,137,1455625.0
11895,20260129,108,201,301,402,503,602,123,1273050.0
11896,20250103,103,201,303,402,503,603,82,243540.0
11897,20250330,115,204,303,402,501,601,159,858600.0
11898,20250213,110,202,304,404,501,601,172,1797400.0
11899,20250518,102,201,301,403,503,601,257,633505.0
11900,20250622,110,202,303,404,501,601,211,2204950.0
11901,20260223,108,201,302,403,501,603,267,2609925.0
11902,20260516,115,201,304,402,503,601,278,1501200.0
11903,20250223,118,203,302,401,503,601,125,375000.0
11904,20250101,112,201,302,404,501,601,201,1623075.0
11905,20251008,101,201,304,401,503,601,190,589000.0
11906,20260531,114,201,303,401,503,603,234,1053000.0
11907,20250321,101,202,301,404,503,601,235,692075.0
11908,20260128,116,203,302,403,503,601,266,2826250.0
11909,20251111,103,201,303,403,503,601,260,729300.0
11910,20260417,102,201,303,404,503,602,59,162545.0
11911,20260222,101,204,303,404,501,603,246,724470.0
11912,20260106,108,204,301,401,503,602,107,1230500.0
11913,20260613,112,201,304,402,501,603,201,1537650.0
11914,20260317,109,203,301,404,503,601,126,1376550.0
11915,20250725,116,201,303,402,501,603,166,1867500.0
11916,20250405,116,201,301,403,503,603,106,1126250.0
11917,20250109,101,201,301,402,503,601,229,638910.0
11918,20251002,116,203,304,401,501,601,124,1550000.0
11919,20251007,110,203,305,402,503,603,145,1435500.0
11920,20250528,102,203,301,404,503,601,227,625385.0
11921,20250530,116,202,301,404,503,601,215,2553125.0
11922,20251218,108,201,302,402,503,603,73,755550.0
11923,20250503,110,201,303,404,503,601,230,2403500.0
11924,20250528,108,201,303,402,502,601,223,2308050.0
11925,20260621,105,202,304,402,503,603,174,783000.0
11926,20260221,110,203,305,401,501,601,174,1914000.0
11927,20250503,114,202,304,401,501,603,181,814500.0
11928,20260414,102,203,303,404,502,603,268,738340.0
11929,20260609,105,201,301,403,503,603,283,1202750.0
11930,20250218,108,202,303,402,501,601,241,2494350.0
11931,20251025,108,203,301,401,503,602,135,1552500.0
11932,20250918,115,201,302,401,503,602,221,1326000.0
11933,20250524,110,201,303,404,503,601,241,2518450.0
11934,20260325,103,203,301,404,501,602,367,1150545.0
11935,20250505,112,201,301,403,502,601,200,1445000.0
11936,20260614,104,201,301,401,503,601,97,300700.0
11937,20250104,108,201,302,403,501,601,131,1280525.0
11938,20260619,109,203,304,404,503,601,223,2436275.0
11939,20251223,104,204,301,404,501,601,245,721525.0
11940,20260531,116,201,302,401,502,601,192,2400000.0
11941,20250116,105,201,301,401,501,601,122,610000.0
11942,20250724,113,204,301,402,501,601,253,1252350.0
11943,20250309,109,201,303,404,503,601,320,3496000.0
11944,20260209,108,203,301,402,503,601,37,382950.0
11945,20260619,116,201,302,401,503,603,257,3212500.0
11946,20251020,104,204,304,403,501,601,216,569160.0
11947,20260128,106,204,303,404,501,602,431,2047250.0
11948,20250906,112,204,301,401,502,601,92,782000.0
11949,20260515,115,202,304,401,502,601,146,876000.0
11950,20250415,113,204,305,402,503,601,320,1584000.0
11951,20260109,110,201,301,401,503,601,129,1419000.0
11952,20250422,107,203,303,402,503,602,120,540000.0
11953,20251215,101,203,302,404,503,601,225,662625.0
11954,20260318,108,202,304,404,503,601,244,2665700.0
11955,20250822,117,201,303,404,503,601,230,874000.0
11956,20260106,104,202,305,404,503,601,218,642010.0
11957,20260617,101,202,301,401,503,603,136,421600.0
11958,20250411,102,201,304,404,503,603,262,721810.0
11959,20250604,118,201,302,402,503,602,297,801900.0
11960,20251013,109,201,304,402,502,603,75,776250.0
11961,20251019,110,201,303,402,503,601,152,1504800.0
11962,20260213,104,203,304,401,502,602,229,709900.0
11963,20250223,111,201,301,404,501,603,257,2075275.0
11964,20260101,102,203,302,401,502,603,10,29000.0
11965,20260127,102,203,305,401,502,603,68,197200.0
11966,20250701,109,201,303,402,501,601,130,1345500.0
11967,20250309,109,202,302,402,503,601,143,1480050.0
11968,20250903,108,202,301,404,503,603,106,1158050.0
11969,20250117,103,203,305,402,501,601,397,1179090.0
11970,20250916,102,201,305,402,501,601,217,566370.0
11971,20250101,101,202,304,404,503,601,277,815765.0
11972,20260112,103,202,301,401,502,602,22,72600.0
11973,20250823,107,201,303,401,503,603,172,860000.0
11974,20250105,115,201,302,403,501,603,112,571200.0
11975,20250311,104,201,304,404,503,603,347,1021915.0
11976,20251001,109,201,301,403,502,601,308,3010700.0
11977,20260216,106,201,304,402,503,601,298,1341000.0
11978,20250212,112,201,303,404,503,602,70,565250.0
11979,20250711,109,203,302,402,503,603,89,921150.0
11980,20260609,104,203,301,403,503,602,270,711450.0
11981,20260414,110,202,303,404,503,603,272,2842400.0
11982,20250720,102,203,304,404,501,603,224,617120.0
11983,20250417,110,201,304,402,501,601,163,1613700.0
11984,20260116,109,201,301,402,502,602,134,1386900.0
11985,20260414,105,201,303,401,503,603,101,505000.0
11986,20260114,117,203,305,401,501,601,176,704000.0
11987,20260214,112,204,303,404,501,601,265,2139875.0
11988,20260519,103,201,303,402,501,603,347,1030590.0
11989,20260403,102,201,304,401,503,602,132,382800.0
11990,20260413,107,201,301,404,503,601,379,1800250.0
11991,20250620,106,203,301,402,501,602,133,598500.0
11992,20260311,107,201,301,401,501,601,201,1005000.0
11993,20250729,102,201,301,403,503,602,203,500395.0
11994,20260404,110,201,301,401,501,602,124,1364000.0
11995,20250901,104,204,302,402,503,601,91,253890.0
11996,20250901,108,203,305,401,501,601,126,1449000.0
11997,20260609,104,202,302,403,503,603,259,682465.0
11998,20250609,105,203,301,401,503,602,58,290000.0
11999,20250914,109,201,304,404,501,601,340,3714500.0
